t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
4.700000000000000000e+02,9.608774392742708281e-01,2.992710776694348169e+02,9.999944177231439024e-01,4.145197666252615321e+00,4.173963546652195156e+00,4.983075943443640576e-01,3.485684754243993655e-02,1.930726636992602163e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999261715615539e-02,2.065583629651012387e+00,0.000000000000000000e+00,2.065583477152198366e+00,2.017950377422593977e+00
4.800000000000000000e+02,9.604107602241820363e-01,2.992710802691604499e+02,9.999943018732780908e-01,4.144553714150806201e+00,4.173324345882485353e+00,4.983850170166972959e-01,3.485684751830821909e-02,1.930726633287425109e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999254792524273e-02,2.065583627282495005e+00,0.000000000000000000e+00,2.065583473353658661e+00,2.017954970249193902e+00
4.900000000000000000e+02,9.599455578660200938e-01,2.992710828477885912e+02,9.999941861003500687e-01,4.143915214203374831e+00,4.172690560930402803e+00,4.984618079263971047e-01,3.485684749402762767e-02,1.930726629593221277e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999247826724114e-02,2.065583624933196472e+00,0.000000000000000000e+00,2.065583469565515973e+00,2.017959527538463860e+00
5.000000000000000000e+02,9.594818139053642447e-01,2.992710854059002372e+02,9.999940704033662975e-01,4.143282031745683547e+00,4.172062058036085652e+00,4.985379826815402593e-01,3.485684746959728103e-02,1.930726625909412242e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999240817958324e-02,2.065583622602588765e+00,0.000000000000000000e+00,2.065583465787189432e+00,2.017964050172849966e+00
5.100000000000000000e+02,9.590195102633081170e-01,2.992710879440402323e+02,9.999939547813604390e-01,4.142654037102566633e+00,4.171438708395946549e+00,4.986135563139613702e-01,3.485684744501622162e-02,1.930726622235448664e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999233765954898e-02,2.065583620290173616e+00,0.000000000000000000e+00,2.065583462018124372e+00,2.017968539002388706e+00
5.200000000000000000e+02,9.585586290742003079e-01,2.992710904627243735e+02,9.999938392333925785e-01,4.142031105335222563e+00,4.170820387911240879e+00,4.986885433084193853e-01,3.485684742028351962e-02,1.930726618570808739e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999226670448771e-02,2.065583617995482069e+00,0.000000000000000000e+00,2.065583458257796767e+00,2.017972994846346513e+00
5.300000000000000000e+02,9.580991526834343741e-01,2.992710929624432197e+02,9.999937237585477812e-01,4.141413116004313721e+00,4.170206976952734124e+00,4.987629576299308920e-01,3.485684739539822441e-02,1.930726614914993755e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999219531163774e-02,2.065583615718067811e+00,0.000000000000000000e+00,2.065583454505703909e+00,2.017977418494744768e+00
5.400000000000000000e+02,9.576410636452370451e-01,2.992710954436659563e+02,9.999936083559350930e-01,4.140799952947976870e+00,4.169598360140189364e+00,4.988368127493849613e-01,3.485684737035937147e-02,1.930726611267522097e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999212347826516e-02,2.065583613457502299e+00,0.000000000000000000e+00,2.065583450761359963e+00,2.017981810709799539e+00
5.500000000000000000e+02,9.571843447204765321e-01,2.992710979068425559e+02,9.999934930246868747e-01,4.140191504073653661e+00,4.168994426135577136e+00,4.989101216675403960e-01,3.485684734516598243e-02,1.930726607627930136e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999205120153889e-02,2.065583611213376081e+00,0.000000000000000000e+00,2.065583447024297747e+00,2.017986172227269392e+00
5.600000000000000000e+02,9.567289788744942625e-01,2.992711003524052558e+02,9.999933777639576915e-01,4.139587661162728693e+00,4.168395067449010227e+00,4.989828969375816881e-01,3.485684731981708584e-02,1.930726603995770230e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999197847869725e-02,2.065583608985295694e+00,0.000000000000000000e+00,2.065583443294066068e+00,2.017990503757723708e+00
