t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat,label
1060.0,0.3733217770109744,311.66884025488594,0.9998996505861437,3.387920387278251,3.7224539967082624,5.684794685731386,2.2020803657259,16.947587835375035,0.1,0.5,0.09909152564853213,19.92523298614144,0.0,19.744217354992127,20.744645339931765,SOH=1.0
1065.0,0.37134784831365825,311.6701662265766,0.999899236837528,3.386378033174374,3.7214570146651775,5.685061703937599,2.2012929798493763,16.94079055470147,0.1,0.5,0.09905609403168777,19.924488535180224,0.0,19.73642009874097,20.74704653730679,SOH=1.0
1070.0,0.36937581906567,311.67149378239395,0.9998988237453991,3.3848387357142915,3.7204655537235696,5.685250876857555,2.2004767209774827,16.933770450259978,0.1,0.5,0.09901936315746585,19.923742913604855,0.0,19.728363350182256,20.7494473276397,SOH=1.0
1075.0,0.367405717620109,311.67282251086453,0.999898411314864,3.383302624676808,3.7194796487636808,5.685359607516029,2.19963065535519,16.92652059480841,0.1,0.5,0.09898129100777656,19.92299635156399,0.0,19.720038996210256,20.751846820865747,SOH=1.0
1080.0,0.3654375736246599,311.67415198189315,0.9998979995511811,3.381769835530624,3.7184993352690383,5.685385235607165,2.1987538281104424,16.9190339103002,0.1,0.5,0.098941834614284,19.922249090023087,0.0,19.71143874609635,20.754244090579697,SOH=1.0
1085.0,0.3634714180483802,311.6754817464253,0.999897588459764,3.3802405095213284,3.717524649321122,5.685325037890414,2.19784526347876,16.911303169806306,0.1,0.5,0.09890095006851311,19.92150138097491,0.0,19.702554133696143,20.75663817360968,SOH=1.0
1090.0,0.3615072832080477,311.67681133613354,0.9998971780461821,3.378714793750533,3.71655562759304,5.685176228772345,2.1969039650961695,16.90332099994447,0.1,0.5,0.09885859253503113,19.92075348763677,0.0,19.69337652025083,20.759028069658875,SOH=1.0
1095.0,0.3595452027939544,311.6781402631317,0.9998967683161645,3.377192841246219,3.715592307342128,5.684935961087915,2.1959289163652684,16.89507988384998,0.1,0.5,0.09881471626792,19.920005684632127,0.0,19.68389709782277,20.76141274102128,SOH=1.0
1100.0,0.35758521189505904,311.6794680197179,0.9998963592756028,3.3756748110232655,3.714634726401417,5.68460132709604,2.1949190808993406,16.886572164724942,0.1,0.5,0.09876927463076172,19.91925825815608,0.0,19.674106893408855,20.763791112381057,SOH=1.0
1105.0,0.3556273470233588,311.6807940781527,0.9998959509305536,3.3741608681331887,3.713682923169906,5.684169359703285,2.1938734030495635,16.877790050000403,0.1,0.5,0.09872222012036141,19.918511506120847,0.0,19.663996773772137,20.76616207070079,SOH=1.0
1110.0,0.3536716461373768,311.6821178904742,0.999895543287241,3.372651183701968,3.7127369366015865,5.683637033931082,2.1927908085203818,16.868725616149217,0.1,0.5,0.09867350439443921,19.917765738280412,0.0,19.653557451036235,20.768524465208376,SOH=1.0
1115.0,0.35171814866462525,311.68343888835494,0.9998951363520577,3.3711459349548423,3.7117968061931306,5.683001268641164,2.191670205078233,16.85937081418583,0.1,0.5,0.09862307830352182,19.917021276331177,0.0,19.6427794890852,20.770877107489827,SOH=1.0
1120.0,0.34976689552291484,311.6847564830033,0.9998947301315688,3.369645305226926,3.7108625719701935,5.682258928534789,2.1905104833587816,16.84971747589089,0.1,0.5,0.09857089192726742,19.916278453987108,0.0,19.63165331081328,20.773218771697415,SOH=1.0
1125.0,0.34781792914036214,311.68607006511553,0.9998943246325122,3.3681494839584247,3.709934274472275,5.681406826440597,2.189310517777849,16.839757320796455,0.1,0.5,0.09851689461545671,19.9155376170259,0.0,19.620169206267043,20.7755481948808,SOH=1.0
1130.0,0.34587129347394846,311.6873790048808,0.9998939198618011,3.3666586666732066,3.7090119547360367,5.6804417259067135,2.188069167551168,16.829481963969346,0.1,0.5,0.0984610350338808,19.914799123304473,0.0,19.6083173417238,20.777864077450936,SOH=1.0
1135.0,0.34392703402647207,311.68868265204526,0.9998935158265253,3.3651730549394805,3.7080956542770624,5.679360344111844,2.186785277828016,16.818882924627665,0.1,0.5,0.09840326121535369,19.914063342740377,0.0,19.596087769747804,20.780165083784972,SOH=1.0
1140.0,0.3419851978617288,311.6899803360384,0.9998931125339519,3.363692856311258,3.7071854150699433,5.6781593551103855,2.185457680943653,16.807951635625734,0.1,0.5,0.09834352061607068,19.91333065725696,0.0,19.583470440265817,20.782449842981617,SOH=1.0
1145.0,0.3400458336177597,311.6912713661666,0.9998927099915274,3.362218284249292,3.7062812795266713,5.676835393425995,2.184085197795316,16.79667945384125,0.1,0.5,0.098281760177527,19.91260146068964,0.0,19.570455212701727,20.784716949776417,SOH=1.0
1150.0,0.338108991517977,311.6925550318801,0.9998923082068775,3.3607495580201765,3.705383290473244,5.675385058007068,2.1826666393463046,16.785057671494943,0.1,0.5,0.09821792639420013,19.911876158649296,0.0,19.557031869206448,20.786964965624286,SOH=1.0
1155.0,0.33617472338000143,311.6938306031156,0.9998919071878071,3.359286902572261,3.7044914911244415,5.673804916557854,2.1812008082624086,16.773077528434257,0.1,0.5,0.09815196538718739,19.91115516834157,0.0,19.54319012901979,20.789192419960127,SOH=1.0
1160.0,0.3342430826220155,311.6950973307214,0.9998915069423016,3.357830548387056,3.7036059250567175,5.672091510257005,2.1796865006845865,16.760730225406384,0.1,0.5,0.09808382298397492,19.910438918337725,0.0,19.528919663994824,20.79139781164452,SOH=1.0
1165.0,0.3323141242664496,311.6963544469684,0.9998911074785252,3.3563807313048186,3.7027266361791367,5.670241358875102,2.1781225081413886,16.748006938345767,0.1,0.5,0.09801344480449496,19.909727848295358,0.0,19.51421011531413,20.79357961060379,SOH=1.0
1170.0,0.3303879049408012,311.6976011661529,0.9998907088048211,3.354937692323048,3.701853668702327,5.668250966300851,2.176507619604193,16.73489883369549,0.1,0.5,0.09794077635360926,19.909022408624978,0.0,19.49905111142134,20.7957362596712,SOH=1.0
1175.0,0.32846448287539826,311.69883668529457,0.9998903109297107,3.353501677366601,3.700987067105389,5.666116826484816,2.174840623687699,16.721397084779998,0.1,0.5,0.09786576312012957,19.9083230601009,0.0,19.48343228718848,20.79786617663793,SOH=1.0
1180.0,0.32654391789790116,311.700060184935,0.9998899138618909,3.3520729370282902,3.7001268761007298,5.66383542980723,2.173120310997599,16.707492889239944,0.1,0.5,0.09778835068246029,19.90763027341257,0.0,19.467343304332314,20.799967756519145,SOH=1.0
1185.0,0.3246262714243494,311.70127083004076,0.9998895176102324,3.350651726278778,3.699273140596776,5.661403269875124,2.17134547662658,16.693177487536556,0.1,0.5,0.0977084848209163,19.906944528654527,0.0,19.450773873088636,20.80203937404206,SOH=1.0
1190.0,0.3227116064465515,311.70246777101426,0.9998891221837783,3.3492383041447567,3.6984259056585542,5.6588168507514895,2.169514922799076,16.678442182526087,0.1,0.5,0.09762611163673449,19.90626631475212,0.0,19.433713775145574,20.80407938636045,SOH=1.0
1195.0,0.32079998751562366,311.7036501448179,0.9998887275917405,3.3478329333544306,3.697585216466104,5.656072694617218,2.167627461664348,16.663278360099486,0.1,0.5,0.09754117767775934,19.905596128820918,0.0,19.416152887830393,20.806086136000115,SOH=1.0
1200.0,0.31889148072148044,311.7048170762127,0.9998883338434956,3.346435879949476,3.6967511182707176,5.653167349863686,2.165681918236497,16.647677510875063,0.1,0.5,0.0974536300707411,19.90493447545776,0.0,19.39808120953601,20.808057954038105,SOH=1.0
1205.0,0.3169861536680867,311.70596767911593,0.9998879409485824,3.3450474128627508,3.695923656348996,5.650097399611198,2.163677133479061,16.63163125292452,0.1,0.5,0.09736341666013934,19.904281865961263,0.0,19.37948888636442,20.80999316351697,SOH=1.0
1210.0,0.31508407544428524,311.70710105808047,0.999887548916696,3.3436678034612135,3.6951028759547366,5.646859470645361,2.161611967530712,16.61513135550496,0.1,0.5,0.09727048615327664,19.903638817480267,0.0,19.360366239955336,20.81189008309443,SOH=1.0
1215.0,0.3131853165900317,311.70821630989536,0.9998871577576829,3.342297325053608,3.694288822268657,5.643450242760705,2.159485303067455,16.59816976376207,0.1,0.5,0.09717478827163406,19.903005852089933,0.0,19.340703796459326,20.813747030928127,SOH=1.0
1220.0,0.31128994905785573,311.70931252531204,0.999886767481536,3.3409362523627375,3.6934815403459815,5.639866458496584,2.1572960487954624,16.58073862435824,0.1,0.5,0.09707627390802556,19.902383495793178,0.0,19.320492316601857,20.815562328791124,SOH=1.0
1225.0,0.30939804616940103,311.7103887908948,0.9998863780983882,3.3395848609623044,3.6926810750619454,5.6361049332473225,2.155043143067408,16.562830311972636,0.1,0.5,0.09697489528932941,19.90177227744804,0.0,19.299722826776023,20.817334306414224,SOH=1.0
1230.0,0.3075096825668974,311.71144419099585,0.9998859896185032,3.338243426678502,3.691887471055237,5.6321625657248235,2.152725557613808,16.544437456609042,0.1,0.5,0.09687060614439512,19.9011727276207,0.0,19.278386651089228,20.819061306048646,SOH=1.0
1235.0,0.30562493415943504,311.71247780985425,0.999885602052272,3.33691222495682,3.69110077266946,5.62803634874739,2.150342301379464,16.525552971637357,0.1,0.5,0.09676336187667985,19.900585377364564,0.0,19.2564754442769,20.820741687240012,SOH=1.0
1240.0,0.30374387806392794,311.71348873381686,0.9998852154102004,3.3355915301947627,3.6903210238926953,5.623723380324714,2.1478924244536937,16.50617008248445,0.1,0.5,0.09665311974110467,19.900010756926385,0.0,19.233981225384767,20.82237383180302,SOH=1.0
1245.0,0.3018665925406764,311.7144760536781,0.999884829702903,3.334281615041436,3.689548268295236,5.619220875005008,2.1453750220815335,16.486282355879915,0.1,0.5,0.09653983902455539,19.89944939438152,0.0,19.210896412108784,20.823956148984447,SOH=1.0
1250.0,0.2999931569234486,311.7154388671353,0.9998844449410919,3.3329827496652684,3.688782548965604,5.614526175445182,2.1427892387416416,16.46588372955019,0.1,0.5,0.09642348122938382,19.898901814199466,0.0,19.187213855668134,20.825487080798112,SOH=1.0
1255.0,0.2981236515440416,311.71637628135414,0.999884061135567,3.331695200991392,3.688023908444979,5.609636764162024,2.1401342722751515,16.44496854224658,0.1,0.5,0.09630401025920264,19.8983685357441,0.0,19.162926876076952,20.8269651075163,SOH=1.0
1260.0,0.29625815765128444,311.7172874156396,0.9998836782972049,3.330419231910576,3.687272388660156,5.60455027541646,2.1374093780482544,16.423531563978788,0.1,0.5,0.09618139260619747,19.8978500717103,0.0,19.13802929766423,20.82838875329554,SOH=1.0
1265.0,0.2943967573244943,311.71817140420285,0.9998832964369475,3.329155100461844,3.686528030855192,5.59926450718035,2.1346138731298745,16.401568026319122,0.1,0.5,0.09605559753911827,19.897346926502856,0.0,19.11251548468371,20.829756591917004,SOH=1.0
1270.0,0.2925395333814077,311.7190273990192,0.9998829155657888,3.327903058991296,3.6857908755218864,5.5937774331300645,2.131747140464423,16.379073652629376,0.1,0.5,0.09592659729104948,19.89685959456103,0.0,19.0863803768401,20.831067252615128,SOH=1.0
1275.0,0.2906865692806532,311.71985457276446,0.9998825356947626,3.3266633532899226,3.685060962329304,5.588087214608059,2.1288086330183345,16.35604468805622,0.1,0.5,0.095794367246,19.89638855863564,0.0,19.059619524550556,20.832319425969676,SOH=1.0
1280.0,0.2888379490188533,311.7206521218208,0.9998821568349286,3.32543622171355,3.6843383300524977,5.582192212489682,2.125797877877879,16.332477929130608,0.1,0.5,0.09565888612330106,19.89593428802464,0.0,19.032229123748294,20.833511869831906,SOH=1.0
1285.0,0.2869937570224743,311.72141926934097,0.9998817789973582,3.3242218942883848,3.6836230165006536,5.57609099888883,2.1227144802746545,16.308370752798687,0.1,0.5,0.09552013615874931,19.895497236773068,0.0,19.00420605002584,20.834643415253048,SOH=1.0
1290.0,0.28515407803459364,311.72215526835606,0.9998814021931192,3.3230205918058657,3.68291505844488,5.569782368634251,2.119558127514243,16.283721144708014,0.1,0.5,0.0953781032813929,19.895077841847282,0.0,18.975547891910615,20.835712972385128,SOH=1.0
1295.0,0.28331899699676594,311.72285940491446,0.9998810264332608,3.321832524910908,3.682214491545861,5.5632653504444605,2.116328592782712,16.258527726563546,0.1,0.5,0.09523277728482016,19.894676521289647,0.0,18.94625298305518,20.836719536317336,SOH=1.0
1300.0,0.2814885989262252,311.7235310012356,0.9998806517287969,3.320657893187826,3.6815213502816246,5.5565392177284965,2.1130257388050433,16.2327897823677,0.1,0.5,0.09508415199178567,19.894293672364707,0.0,18.916320433123456,20.83766219281493,SOH=1.0
1305.0,0.2796629687886773,311.7241694188635,0.9998802780906904,3.3194968842485206,3.6808356678756735,5.549603498937201,2.1096495213291795,16.206507283352405,0.1,0.5,0.09493222541098885,19.89392966970456,0.0,18.88575015714752,20.83854012392159,SOH=1.0
1310.0,0.27784219136699406,311.72477406180246,0.9998799055298344,3.3183496728277198,3.6801574762257494,5.542457987390029,2.1061999924091914,16.179680911413858,0.1,0.5,0.09477699988481345,19.89358486346547,0.0,18.85454290313193,20.83935261339012,SOH=1.0
1315.0,0.27602635112613066,311.7253443796176,0.9998795340570371,3.317216419890248,3.6794868058334784,5.535102750501247,2.1026773034611295,16.152312080857985,0.1,0.5,0.09461848222683795,19.893259577504825,0.0,18.822700277680145,20.840099051901465,SOH=1.0
1320.0,0.2742155320746485,311.7258798704807,0.9998791636830022,3.316097271755483,3.6788236857352032,5.527538138330649,2.0990817080654374,16.124402958269876,0.1,0.5,0.09445668384794156,19.892954107590604,0.0,18.79022476942296,20.840778942035392,SOH=1.0
1325.0,0.2724098176232361,311.7263800841442,0.9998787944183107,3.314992359244254,3.67816814343426,5.5197647913848895,2.0954135644903618,16.09595648032296,0.1,0.5,0.09429162086985528,19.89266871965401,0.0,18.757119770032457,20.841391902953895,SOH=1.0
1330.0,0.2706092904406704,311.72684462482204,0.9998784262734035,3.3139017968535134,3.677520204834985,5.511783647597666,2.091673337911679,16.066976369351426,0.1,0.5,0.0941233142250473,19.892403648097304,0.0,18.7233895926134,20.841937674760487,SOH=1.0
1335.0,0.2688140323076798,311.72727315395895,0.999878059258561,3.312825681964149,3.676879894178741,5.503595948420076,2.0878616023051313,16.037467146517194,0.1,0.5,0.09395178974188104,19.892159094168452,0.0,18.68903948727361,20.842416122499127,SOH=1.0
1340.0,0.26702412396920366,311.72766539286806,0.9998776933838862,3.311764094087278,3.676247233982228,5.495203243955733,2.08397904198942,16.007434142413064,0.1,0.5,0.09377707821404835,19.89193522441424,0.0,18.654075653686775,20.84282723975747,SOH=1.0
1345.0,0.2652396449855644,311.7280211252183,0.9998773286592834,3.310717094154302,3.675622244978381,5.486607397080125,2.0800264527992565,15.976883504956342,0.1,0.5,0.0935992154533557,19.891732169223253,0.0,18.61850525047573,20.84317115184147,SOH=1.0
1350.0,0.26346067358309866,311.7283401993497,0.9998769650944419,3.3096847238558222,3.6750049460600898,5.477810586488835,2.076004742869952,15.94582220444218,0.1,0.5,0.09341824232502972,19.89155002147104,0.0,18.582336401262317,20.843448118491388,SOH=1.0
1355.0,0.26168728650479844,311.72862253040284,0.9998766026988145,3.3086670050344487,3.6743953542270353,5.468815308624861,2.071914933017199,15.9142580356401,0.1,0.5,0.09323420476480736,19.891388835276953,0.0,18.545578197246147,20.843658536109366,SOH=1.0
1360.0,0.2599195588615488,311.7288681022392,0.9998762414816004,3.3076639391361207,3.67379348453586,5.459624378442907,2.06775815669822,15.882199616838083,0.1,0.5,0.09304715377718752,19.891248624884984,0.0,18.50824069619943,20.843802939475687,SOH=1.0
1365.0,0.2581575639845403,311.72907696913893,0.9998758814517256,3.3066755067244653,3.673199350053941,5.450240928974881,2.0635356595430827,15.84965638575544,0.1,0.5,0.09285714541434051,19.891129363677468,0.0,18.47033491778457,20.843882002930496,SOH=1.0
1370.0,0.25640137327945406,311.7292492572602,0.9998755226178248,3.305701667062216,3.672612961816964,5.440668409669385,2.059248798447881,15.816638592267669,0.1,0.5,0.0926642407353022,19.89103098333097,0.0,18.431872835127365,20.843896541003552,SOH=1.0
1375.0,0.254651056083014,311.72938516584503,0.9998751649882242,3.304742357763436,3.672034328790512,5.4309105834862,2.054899040224547,15.783157287908628,0.1,0.5,0.0924685057452169,19.89095337312281,0.0,18.39286736260448,20.84384750847768,SOH=1.0
1380.0,0.2529066795225104,311.729484968158,0.9998748085709229,3.3037974945197286,3.671463457835843,5.420971522736289,2.05048795980524,15.74922431213924,0.1,0.5,0.0922700113145364,19.890896379396327,0.0,18.353332339831702,20.84373599987775,SOH=1.0
1385.0,0.25116830837887566,311.7295490121487,0.999874453373576,3.3028669709032705,3.67090035368004,5.410855603666056,2.046017238002539,15.714852275393774,0.1,0.5,0.09206883307823088,19.89085980519044,0.0,18.3132825118657,20.843563248378373,SOH=1.0
1390.0,0.24943600495389695,311.7295777208284,0.9998740994034787,3.301950658248883,3.67034501889064,5.400567499794764,2.041488658830035,15.680054538940363,0.1,0.5,0.09186505131521802,19.89084341003869,0.0,18.27273350566171,20.84333062413023,SOH=1.0
1395.0,0.2477098289421292,311.72957159235204,0.9998737466675504,3.3010484056168314,3.6697974538548945,5.390112174023617,2.0369041063913045,15.644845191617122,0.1,0.5,0.09165875080836992,19.890846909942617,0.0,18.231701802858648,20.84303963200981,SOH=1.0
1400.0,0.24598983730805551,311.72953119980286,0.9998733951723188,3.30016003983746,3.669257656763704,5.379494869544064,2.0322655613486047,15.6092390235283,0.1,0.5,0.09145002068560755,19.890869977521326,0.0,18.190204708990553,20.842691908800745,SOH=1.0
1405.0,0.24427608416901428,311.7294571906757,0.9998730449239072,3.299285365638195,3.668725623600341,5.3687210995828,2.02757509698594,15.573251496809348,0.1,0.5,0.09123895424274259,19.890912242338977,0.0,18.148260319251744,20.84228921982028,SOH=1.0
1410.0,0.24256862068438464,311.7293502860587,0.9998726959280192,3.298424165852783,3.66820134813394,5.3577966360296205,2.022834874884344,15.536898713592446,0.1,0.5,0.0910256487488692,19.89097329140973,0.0,18.105887480970008,20.84183345500877,SOH=1.0
1415.0,0.24086749495149593,311.72921127951565,0.9998723481899272,3.297576201712056,3.667684821917794,5.346727497003731,2.018047140230309,15.500197381326975,0.1,0.5,0.09081020523524783,19.891052669879457,0.0,18.063105752968777,20.8413266245054,SOH=1.0
1420.0,0.23917275190868156,311.7290410356732,0.9998720017144614,3.2967412132148888,3.6671760342924222,5.3355199334216366,2.013214216781152,15.463164775628204,0.1,0.5,0.09059272826875137,19.89114988188029,0.0,18.019935362021865,20.840770853735336,SOH=1.0
1425.0,0.23748443324586987,311.7288404885179,0.9998716565059981,3.295918919577365,3.666674972393341,5.324180414638426,2.0083385015137942,15.425818700849067,0.1,0.5,0.09037332571106536,19.891264391555104,0.0,17.976397156629258,20.8401683780407,SOH=1.0
1430.0,0.23580257732304807,311.7286106394155,0.99987131256845,3.29510901975768,3.66618162116348,5.312715613240088,2.003422458985804,15.388177448583916,0.1,0.5,0.09015210846494044,19.89139562424455,0.0,17.932512558359363,20.839521536886927,SOH=1.0
1435.0,0.23412721909690704,311.7283525548598,0.9998709699052605,3.294311193053608,3.665695963370105,5.301132389072158,1.9984686154397433,15.350259754331638,0.1,0.5,0.0899291902088933,19.891542967831292,0.0,17.888303511024745,20.838832767683954,SOH=1.0
1440.0,0.2324583900559201,311.728067363966,0.9998706285193927,3.2935250997689414,3.665217979626124,5.289437772594393,1.9934795526836273,15.312084752556467,0.1,0.5,0.08970468712183324,19.89170577423272,0.0,17.843792427971096,20.838104599261165,SOH=1.0
1445.0,0.23079611816405604,311.7277562557236,0.9998702884133256,3.292750381944755,3.664747648415597,5.277638947656048,1.9884579017818185,15.273671930395452,0.1,0.5,0.08947871759915846,19.891883361032452,0.0,17.799002137772224,20.837339645038323,SOH=1.0
1450.0,0.22914042781329136,311.7274204760252,0.9998699495890493,3.2919866641509006,3.664284946123277,5.26574323379011,1.983406336591846,15.235041080270816,0.1,0.5,0.08925140196191905,19.892075013240987,0.0,17.75395582863418,20.83654059593717,SOH=1.0
1455.0,0.22749133978502212,311.72706132449025,0.9998696120480596,3.2912335543327704,3.663829847067932,5.2537580681269285,1.978327567183404,15.19621225166966,0.1,0.5,0.08902286216067812,19.892279985173463,0.0,17.708676991817136,20.835710213078524,SOH=1.0
1460.0,0.22584887122044073,311.72668015110247,0.9998692757913576,3.29049064470794,3.6633823235392495,5.241690987029946,1.9732243331762545,15.157205702357972,0.1,0.5,0.08879322147572372,19.892497502433486,0.0,17.663189364388572,20.834851320312417,SOH=1.0
1465.0,0.2242130355998776,311.72627835268423,0.9998689408194465,3.2897575127071015,3.6629423458380246,5.229549607555908,1.9680993970338012,15.11804184929426,0.1,0.5,0.08856260421528618,19.89272676398888,0.0,17.61751687161978,20.8339667966266,SOH=1.0
1470.0,0.222583842731076,311.7258573692268,0.9998686071323328,3.2890337219533854,3.6625098823193776,5.2173416088424736,1.9629555373488707,15.078741219508442,0.1,0.5,0.08833113541340451,19.892966944327522,0.0,17.571683569337743,20.8330595684816,SOH=1.0
1475.0,0.22096129874630632,311.7254186801032,0.9998682747295264,3.288318823274012,3.6620848994386894,5.205074713523817,1.9577955421575712,15.03932440120456,0.1,0.5,0.08809894052905638,19.893217195678105,0.0,17.525713586536472,20.832132602117024,SOH=1.0
1480.0,0.21934540610819603,311.7249638001825,0.9998679436100432,3.2876123557381227,3.6616673617999744,5.192756669273488,1.9526222023162187,14.999811995341839,0.1,0.5,0.08786614514812625,19.893476650283628,0.0,17.479631068546816,20.83118889587617,SOH=1.0
1485.0,0.21773616362408776,311.72449427587367,0.999867613772408,3.2869138477145565,3.661257232206305,5.180395230569321,1.9474383049750037,14.960224567935718,0.1,0.5,0.0876328746897263,19.893744422711386,0.0,17.43346012104908,20.830231472589944,SOH=1.0
1490.0,0.21613356646872087,311.72401168111907,0.9998672852146595,3.2862228179433366,3.6608544717120335,5.167998140772693,1.942246627180604,14.920582603313868,0.1,0.5,0.08739925411832036,19.894019612187677,0.0,17.387224755204397,20.829263372064837,SOH=1.0
1495.0,0.21453760621497572,311.7235176133621,0.9998669579343562,3.2855387766147204,3.6604590396764034,5.155573114608317,1.9370499296381405,14.88090645854535,0.1,0.5,0.08716540766301768,19.89430130494184,0.0,17.340948834161598,20.828287643712628,SOH=1.0
1500.0,0.21294827087238824,311.72301368951435,0.9998666319285798,3.2848612264497605,3.660070893818235,5.14312782112609,1.931850950660848,14.841216319248248,0.1,0.5,0.08693145854531382,19.89458857654618,0.0,17.29465602118098,20.82730733935921,SOH=1.0
1505.0,0.21136554493312268,311.7225015419399,0.9998663071939475,3.284189663776474,3.659689990271332,5.130669867220783,1.926652400333682,14.801532156966395,0.1,0.5,0.0866975287164587,19.894880494239967,0.0,17.248369729598835,20.826325506268567,SOH=1.0
1510.0,0.20978940942504268,311.7219828144827,0.9998659837266168,3.2835235795959647,3.6593162836402375,5.118206781778101,1.921456954914676,14.7618736882858,0.1,0.5,0.0864637386055227,19.895176119223308,0.0,17.202113074833616,20.82534518041149,SOH=1.0
1515.0,0.20821984197150864,311.7214591585562,0.9998656615222954,3.2828624606330905,3.6589497270560063,5.105746000509488,1.9162672514953976,14.722260335845617,0.1,0.5,0.08623020687912263,19.895474508909484,0.0,17.15590882861575,20.824369380007937,SOH=1.0
1520.0,0.20665681685750872,311.7209322293127,0.9998653405762524,3.2822057903665063,3.6585902722316233,5.093294851531124,1.9110858829393065,14.682711191380204,0.1,0.5,0.08599705021365225,19.89577471912543,0.0,17.109779375601427,20.823401099369416,SOH=1.0
1525.0,0.20510030510170127,311.72040368191443,0.9998650208833278,3.2815530500333296,3.6582378695167295,5.080860541734466,1.90591539311412,14.643244980907465,0.1,0.5,0.08576438308074358,19.89607580624844,0.0,17.06374667250605,20.822443303061245,SOH=1.0
1530.0,0.20355027453394667,311.7198751679192,0.9998647024379452,3.2809037196039523,3.6578924679513114,5.068450143989291,1.9007582724317087,14.603880032162088,0.1,0.5,0.0855323175465662,19.896376829270658,0.0,17.0178322098732,20.8214989204045,SOH=1.0
1535.0,0.2020066898778844,311.71934833179876,0.9998643852341232,3.2802572787229085,3.657554015317996,5.056070585212208,1.8956169537063472,14.564634244351572,0.1,0.5,0.08530096308545254,19.89667685178234,0.0,16.972056976570634,20.82057084033235,SOH=1.0
1540.0,0.20046951283810985,311.71882480760206,0.9998640692654882,3.279613207612156,3.657222458192652,5.043728635326508,1.8904938083395355,14.525525060294399,0.1,0.5,0.08507042640821859,19.89697494386604,0.0,16.926441427083248,20.819661906612275,SOH=1.0
1545.0,0.1989387021915004,311.71830621577595,0.9998637545252883,3.278970987933412,3.6568977419929434,5.031430897132217,1.885391142837084,14.486569440981851,0.1,0.5,0.08484081130543585,19.89727018389553,0.0,16.881005451651554,20.818774913443445,SOH=1.0
1550.0,0.19741421388223543,311.7177941601541,0.9998634410064069,3.2783301036067516,3.656579811024536,5.019183797097967,1.8803111956616527,14.447783842585698,0.1,0.5,0.08461221850579863,19.897561660232746,0.0,16.835768349282144,20.81791260143352,SOH=1.0
1555.0,0.19589600112006575,311.7172902251217,0.9998631287013757,3.277690041582894,3.6562686085246487,5.006993577080273,1.8752561344216057,14.409184195919511,0.1,0.5,0.08438474554962525,19.89784847281967,0.0,16.790748803638866,20.81707765395936,SOH=1.0
1560.0,0.19438401448138076,311.71679597296577,0.9998628176023907,3.2770502925671865,3.6559640767026456,4.994866286968687,1.8702280533947944,14.37078588834174,0.1,0.5,0.08415848667743056,19.898129734659328,0.0,16.74596486180112,20.81627269390907,SOH=1.0
1565.0,0.1928782020126404,311.7163129414126,0.9998625077013272,3.276410351693568,3.655666156777397,4.982807778250244,1.8652289713838113,14.332603748077164,0.1,0.5,0.08393353273341446,19.89840457318499,0.0,16.701433915861465,20.81550028080456,SOH=1.0
1570.0,0.1913785093357428,311.7158426413607,0.9998621989897521,3.2757697191472164,3.655374789011116,4.970823698480553,1.8602608298973184,14.294652030916636,0.1,0.5,0.08370997108362332,19.89867213151437,0.0,16.657172687315697,20.814762908298054,SOH=1.0
1575.0,0.1898848797549112,311.7153865548083,0.9998618914589428,3.275127900734972,3.6550899127394154,4.958919486644225,1.8553254916502784,14.256944409244012,0.1,0.5,0.08348788554846188,19.898931569588814,0.0,16.613197214185064,20.814063002036317,SOH=1.0
1580.0,0.18839725436469423,311.7149461329787,0.9998615850998995,3.274484408402971,3.654811466397317,4.947100369382207,1.850424739374328,14.219493963325812,0.1,0.5,0.08326735634916113,19.899182065195998,0.0,16.56952284079511,20.813402917881497,SOH=1.0
1585.0,0.18691557215870097,311.7145227946419,0.9998612799033619,3.273838760701207,3.6545393875409826,4.935371358060521,1.845560274928128,14.182313174791396,0.1,0.5,0.08304846006774494,19.89942281487838,0.0,16.526164210125998,20.81278494047984,SOH=1.0
1590.0,0.18543977013869167,311.7141179246315,0.9998609758598244,3.273190483195123,3.6542736128648863,4.923737246650159,1.8407337186962516,14.145413922219502,0.1,0.5,0.08283126961998061,19.89965303472732,0.0,16.483135258635638,20.812211282163545,SOH=1.0
1595.0,0.18396978342367723,311.7137328725545,0.9998606729595506,3.272539108824572,3.6540140782142494,4.912202610385638,1.8359466092641363,14.108807478741552,0.1,0.5,0.08261585424075196,19.899871961065568,0.0,16.440449213450204,20.811684082173308,SOH=1.0
1600.0,0.18250554535869193,311.713368951689,0.9998603711925897,3.271884178210732,3.6537607185924568,4.900771805166737,1.8312004033557088,14.07250451156436,0.1,0.5,0.08240227948125264,19.90007885102053,0.0,16.398118591807588,20.811205406185994,SOH=1.0
1605.0,0.1810469876229276,311.71302743806666,0.9998600705487907,3.271225239911838,3.653513468163261,4.889448967665896,1.826496476019588,14.036515083310176,0.1,0.5,0.08219060721736483,19.900272982991556,0.0,16.356155202633957,20.81077724613216,SOH=1.0
1610.0,0.1795940403369302,311.71270956973376,0.9998597710178174,3.2705618506287775,3.653272260247552,4.878238016101835,1.8218361210491805,14.000848655067,0.1,0.5,0.0819808956685635,19.90045365701411,0.0,16.314570150127565,20.810401520286007,SOH=1.0
