t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
1.800000000000000000e+02,6.516147503308598044e-01,3.118035877456945855e+02,4.999808514677505089e-01,3.500520126281516209e+00,3.897762031772823654e+00,5.538902771705240369e+00,2.222189459817899060e+00,1.702525269287415455e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999641578969152567e-02,1.984813204622504657e+01,0.000000000000000000e+00,1.984742064743020507e+01,2.099459235864203066e+01
1.850000000000000000e+02,6.466682983345667379e-01,3.118058257345658717e+02,4.999803560182972673e-01,3.496218272813739425e+00,3.894157732386633430e+00,5.545034016000556676e+00,2.222181178186485084e+00,1.702388380896781683e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999604312414106522e-02,1.984682656018807734e+01,0.000000000000000000e+00,1.984604124589915131e+01,2.099861760723876003e+01
1.900000000000000000e+02,6.417268071188284573e-01,3.118080668259217987e+02,4.999798616693602038e-01,3.491925263285985626e+00,3.890572521705563780e+00,5.551162751326147671e+00,2.222172045233594240e+00,1.702250577948140275e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999563214993242855e-02,1.984551844010519162e+01,0.000000000000000000e+00,1.984465161761459484e+01,2.100270253311240864e+01
1.950000000000000000e+02,6.367901814079519607e-01,3.118103168844057791e+02,4.999793684231931268e-01,3.487640812678894697e+00,3.887006300559336491e+00,5.557288292385812234e+00,2.222161974278772600e+00,1.702111451193955105e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999517896652752869e-02,1.984420425574700886e+01,0.000000000000000000e+00,1.984324756001749179e+01,2.100684517458538991e+01
2.000000000000000000e+02,6.318583386954300662e-01,3.118125804506403824e+02,4.999788762821213428e-01,3.483364602904236662e+00,3.883458988590083649e+00,5.563410175510030697e+00,2.222150869913474214e+00,1.701970661260082096e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999467928063236755e-02,1.984288134222876465e+01,0.000000000000000000e+00,1.984182555819809224e+01,2.101104459706176542e+01
2.050000000000000000e+02,6.269312058136109478e-01,3.118148611030337065e+02,4.999783852485212288e-01,3.479096289511271145e+00,3.879930521242493491e+00,5.569528093007880543e+00,2.222138627128070976e+00,1.701827917051236483e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999412836691337625e-02,1.984154759071515528e+01,0.000000000000000000e+00,1.984038256784192100e+01,2.101530063213054333e+01
2.100000000000000000e+02,6.220087164459046081e-01,3.118171617228140917e+02,4.999778953248056879e-01,3.474835506782747885e+00,3.876420847537022762e+00,5.575641844290508686e+00,2.222125130352918809e+00,1.701682959675757800e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999352102484630744e-02,1.984020129497192286e+01,0.000000000000000000e+00,1.983891585325957863e+01,2.101961368647068440e+01
2.150000000000000000e+02,6.170908093256772808e-01,3.118194846881825129e+02,4.999774065134144352e-01,3.470581871586594591e+00,3.872929928416267931e+00,5.581751299224122498e+00,2.222110252405037123e+00,1.701535550392380358e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999285153131780290e-02,1.983884103885532468e+01,0.000000000000000000e+00,1.983742286551674994e+01,2.102398460191441032e+01
2.200000000000000000e+02,6.121774269356974330e-01,3.118218320165443060e+02,4.999769188168074474e-01,3.466334986269652862e+00,3.869457735512058516e+00,5.587856370366077741e+00,2.222093853331177815e+00,1.701385461478995254e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999211358856455178e-02,1.983746561380919005e+01,0.000000000000000000e+00,1.983590114965251772e+01,2.102841455298575113e+01
2.250000000000000000e+02,6.072685145727515499e-01,3.118242054687103177e+02,4.999764322374611325e-01,3.462094440817171659e+00,3.866004250222522476e+00,5.593956991615222307e+00,2.222075779137182572e+00,1.701232469214361842e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999130026699566687e-02,1.983607395835569775e+01,0.000000000000000000e+00,1.983434827288277802e+01,2.103290497186869246e+01
